"ПН","08:30-09:50","2-404","Англійська мова","75","Залєська Л. М. ","1-14"
"ПН","08:30-09:50","8-8","Англійська мова","76","Тригуб О. І. ","1-14"
"ПН","08:30-09:50","2-402","Англійська мова","77","Бражник Н. В. ","1-14"
"ПН","10:00-11:20","4-321","Українська мова за професійним спрямуванням","2","Голосовська Г. Г. ","2-14"
"ПН","11:40-13:00","4-321","Українська мова за професійним спрямуванням","0","Голосовська Г. Г. ","1-10"
"ПН","13:30-14:50","4-321","Конституційне право України","0","Савенко М. Д. ","1-7"
"ВТ","08:30-09:50","4-321","Цивільне право","0","Стефанчук Р. Ю. ","1-11"
"ВТ","10:00-11:20","4-321","Цивільне право","0","Стефанчук Р. Ю. ","1-11"
"ВТ","11:40-13:00","4-321","Конституційне право України","2","Савенко М. Д. ","7,9-14"
"ВТ","11:40-13:00","4-319","Цивільне право","1","Дзера І. С. ","9-15"
"ВТ","13:30-14:50","4-319","Цивільне право","2","Дзера І. С. ","9-15"
"ВТ","13:30-14:50","4-321","Конституційне право України","1","Савенко М. Д. ","7,9-14"
"СР","10:00-11:20","9-29","Юридична термінологія","3","Артикуца Н. В. ","5-15"
"СР","11:40-13:00","9-29","Юридична термінологія","1","Артикуца Н. В. ","5-15"
"СР","13:30-14:50","9-29","Юридична термінологія","0","Артикуца Н. В. ","1-4"
"СР","13:30-14:50","9-29","Юридична термінологія","2","Артикуца Н. В. ","5-15"
"ЧТ","08:30-09:50","4-321","Історія української культури","0","Нікішенко Ю. І. ","1-15"
"ЧТ","10:00-11:20","4-321","Історія української культури","1","Чумаченко Б. М. ","9-14"
"ЧТ","11:40-13:00","9-8","Цивільне право","1","Дзера І. С. ","2-14"
"ЧТ","11:40-13:00","4-321","Історія української культури","2","Чумаченко Б. М. ","9-14"
"ЧТ","13:30-14:50","8-11","Українська мова за професійним спрямуванням","1","Голосовська Г. Г. ","2-14"
"ЧТ","13:30-14:50","9-8","Цивільне право","2","Дзера І. С. ","2-14"
"ЧТ","15:00-16:20","8-11","Українська мова за професійним спрямуванням","3","Голосовська Г. Г. ","2-14"
"ПТ","08:30-09:50","2-404","Англійська мова","75","Залєська Л. М. ","1-14"
"ПТ","08:30-09:50","8-8","Англійська мова","76","Тригуб О. І. ","1-14"
"ПТ","08:30-09:50","2-402","Англійська мова","77","Бражник Н. В. ","1-14"
