"ВТ","08:30-09:50","1-208","Системи обробки фінансової інформації","0","Тригуб О. ","1-15"
"ВТ","10:00-11:20","1-208","Системи обробки фінансової інформації","1","Тригуб О. ","1-15"
"ВТ","11:40-13:00","2-204","Науково-дослідний семінар","0","Михалевич В. ","1-15"
"ВТ","13:30-14:50","2-204","Науково-дослідний семінар","0","Михалевич В. ","1-14"
"ЧТ","13:30-14:50","3-302","Фінансова математика","0","Щестюк Н. ","1-15"
"ЧТ","15:00-16:20","3-302","Фінансова математика","1","Щестюк Н. ","1-15"
"ПТ","10:00-11:20","1-331","Моделювання складних систем","0","Кошманенко В. ","1-15"
"ПТ","11:40-13:00","1-331","Моделювання складних систем","1","Кошманенко В. ","1-15"
